"product_name","unit_price","total_price","size_amount","unit_name","store_id","image_url","merchant_productid","brand_name"
"Barilla Fettuccine Pasta 410 g",NULL,"$3.99",410.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/998a15f0-06a6-47f7-9ae4-d74000425202/300x300.jpg","b164d9de-8c97-40cd-80f4-0ec06a1c438c","Barilla"
"Garofalo Pasta Orzo 500 g",NULL,"$3.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/33d5161b-95d8-425d-8979-541bc6c226af/300x300.jpg","8f6077be-c673-46a9-ac6e-19e000ddbc27","Garofalo"
"Garofalo Stelline Pasta 500 g",NULL,"$3.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f7cdd023-328c-4183-a008-efd1d3b53a3a/300x300.jpg","25048770-7210-46d7-91e6-224f5e8cd1c2","Garofalo"
"Panache Pasta Rigatoni 500 g",NULL,"$2.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/fb4b78b6-ccc7-4b17-a1a9-a51e971bf661/300x300.jpg","97c21459-886c-48b8-b064-af61142896e1","Panache"
"Lancia Pasta Macaroni 750 g",NULL,"$3.49",750.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/76825986-5d57-4fa3-ad71-05a5f173f7e6/300x300.jpg","e39e401c-17c7-438d-830c-f7ce27b44753","Lancia"
"Catelli Pasta Penne Rigate Classic 500 g",NULL,"$2.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5acd5170-da5d-403a-9f5a-6f545fb3bc02/300x300.jpg","ecbc6869-04b1-4322-8cd0-bc141b705b75","Catelli"
"Catelli Smart Pasta Penne Rigate 375 g",NULL,"$3.99",375.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/306508ae-600e-4cf0-b4a5-37a5596d3b4e/300x300.jpg","f348f474-8041-4b28-8591-f2d4f07cd46a","Catelli"
"Catelli Smart Pasta Rotini 375 g",NULL,"$3.99",375.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/8f3c6a81-8193-4c9b-897f-5d92f1a32fbb/300x300.jpg","54072d19-15bc-40d0-86d0-e1cc3437b2d2","Catelli"
"Lancia Pasta Spaghetti 750 g",NULL,"$3.49",750.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/bfe97c01-8346-47d1-9b61-8276f49acc0d/300x300.jpg","c5389ca4-d905-4fb2-b917-1e4fbf034d03","Lancia"
"Garofalo Radiatori Pasta 500 g",NULL,"$3.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/ac6abbf8-246e-4453-b3aa-30298fe9e0d4/300x300.jpg","6df0122b-e160-464a-8027-7f1fe5b4cacc","Garofalo"
"Catelli Smart Pasta Spaghetti 375 g",NULL,"$3.99",375.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/cdad7565-cf60-405b-8afb-2626ab338d78/300x300.jpg","7bbaba5d-80a0-4e6e-9d85-548137103b21","Catelli"
"Catelli Pasta Whole Grains Spaghetti 375 g",NULL,"$3.99",375.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/2e986ac1-7180-49ad-b293-4e442bfefdc7/300x300.jpg","970c1833-2ace-49f4-9225-35db9a096a90","Catelli"
"Catelli Pasta Whole Grains Rotini 375 g",NULL,"$3.99",375.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/c326837f-9236-4488-8da5-d6947493b34f/300x300.jpg","93342771-d2ff-46b0-87a1-66320cfa96e3","Catelli"
"Catelli Dry Pasta Rotini 500 g",NULL,"$2.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/4672433e-7e26-4883-8a45-de040116b335/300x300.jpg","03457e5d-85d7-49e3-a14f-ad031f43fa71","Catelli"
"Panache Pasta Spaghetti 500 g",NULL,"$2.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/6f412feb-c824-4114-aebc-4c235659165e/300x300.jpg","71f1fcd6-a346-43b6-9195-07a173dd74ef","Panache"
"Garofalo Pasta Linguine 500 g",NULL,"$3.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3f84b2e3-af8a-42ae-8195-6257f0eb6e35/300x300.jpg","e26bebd9-774a-4866-8070-6faef2a17501","Garofalo"
"Lancia Pasta Jumbo Shells 340 g",NULL,"$3.99",340.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f97931b2-d511-4215-8942-c5cd9a2c2b5b/300x300.jpg","ba18650f-5eea-4d17-8c75-0bfbd399b815","Lancia"
"Catelli Pasta Long Spaghetti 500 g",NULL,"$2.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f1546925-5bfd-461a-9cb8-1819f8195004/300x300.jpg","39d5d81c-00d8-44db-a527-7f78327132a1","Catelli"
"Barilla Capellini Pasta 410 g",NULL,"$3.99",410.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/2b92af26-2872-42b3-95c7-17160156e83f/300x300.jpg","efdd87c1-840c-4ccc-8476-fd5f52df5776","Barilla"
"Lancia Pasta Penne 750 g",NULL,"$3.49",750.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/72850b0a-716b-427d-ba5e-f66e090c24e0/300x300.jpg","88bb7806-9c79-412b-9a80-fc040b2565a4","Lancia"
"Compliments Pasta Penne Lisce Value Size 900 g",NULL,"$2.99",900.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/9e702bb7-606b-4b33-8511-3d589f5e2721/300x300.jpg","f51d23ec-72c4-4427-b85e-978eb681c669","Compliments"
"Compliments Pasta Spaghettini Value Size 900 g",NULL,"$2.99",900.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/89e66f6b-8475-48f7-9f62-6eb040e5c116/300x300.jpg","66f611f5-69fa-4f32-b1fd-1af38cb08de5","Compliments"
"Catelli Pasta Ready Cut Macaroni 500 g",NULL,"$2.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/c75b0f3c-adbe-48db-aabd-e74646f1d78f/300x300.jpg","3945cadb-9615-4666-ac33-9985a195aa5a","Catelli"
"Catelli Pasta Shells Large 500 g",NULL,"$2.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3bb7d615-f6e4-4e54-bf26-619d6af9d571/300x300.jpg","91629541-b5ef-4317-871a-6b5cb1164e3c","Catelli"
"Catelli Pasta Penne Rigate Whole Grains 375 g",NULL,"$3.99",375.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/2555a4d1-4efd-41b1-8886-a439a5432cf7/300x300.jpg","110c07f4-1ba9-4d4e-8251-a79eb8b2706a","Catelli"
"Catelli Pasta Tricolour Rotini 375 g",NULL,"$3.99",375.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5d55c3f8-9e9a-448a-b806-454a20d6da72/300x300.jpg","ed1bf98f-8384-402b-af1a-5b74997d16bc","Catelli"
"Iceberg Lettuce 1 Count",NULL,"$2.49",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/b20338f5-71ea-4690-b00f-41af79b4e36b/300x300.jpg","f707893c-6062-46a9-b551-95821c16c36d","None"
"Romaine Lettuce Hearts 3 Count",NULL,"$6.99",624.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/8c020074-52e4-4453-92b4-cecdb5c5a01f/300x300.jpg","bfcfcd81-d589-4619-a317-c410e0ce5170","None"
"Romaine Hearts lettuce 6 un",NULL,"$9.99",1.372,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/59ec36bc-685b-4568-b42a-7567aaa49ea6/300x300.jpg","765c511b-94fd-4230-bd32-af33b8a5d946","None"
"Organic Romaine Hearts 3 Count",NULL,"$7.99",340.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/cdfc982e-2e6b-4bff-879b-491ccd0ac9df/300x300.jpg","81aef3af-7ffb-40dd-b0e4-367082dca4cc","None"
"Romaine Lettuce 1 Bunch",NULL,"$3.29",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5fc452d4-9cac-4d1a-9c87-abc310dce5ba/300x300.jpg","21913511-aad4-4b2a-9756-83b52fc10795","None"
"Organic Iceberg Lettuce 1 Count",NULL,"$5.49",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e46307cf-9c49-4431-8b74-0938a77b6cc5/300x300.jpg","a314a33f-d321-4b9c-8d6c-f3a556c25aec","None"
"Green Leaf Lettuce 1 Count",NULL,"$2.99",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/c94e0b4c-ac51-4f76-a53c-db8e0d311a17/300x300.jpg","1e327395-6b95-4905-8e72-74f7fce018e5","None"
"Romaine Lettuce Organic 1 Count",NULL,"$4.49",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/6a6fe9c3-e19f-4ad3-bfa6-cabefab5bdd8/300x300.jpg","cb2c674d-9beb-4cb6-b8ca-fefd3f838458","None"
"Clamshell Living Butter Lettuce 1 Count",NULL,"$5.99",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5068547c-33c8-4bff-835c-d735b561f59b/300x300.jpg","0bf09feb-0bd8-4abd-8953-cf96079b3cc8","None"
"Red Leaf Lettuce 1 Count",NULL,"$2.99",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/7643db20-3a19-4663-8c92-c4a928013a8a/300x300.jpg","4dd7e4f5-3387-4d0a-b194-0b8a868c9d69","None"
"Living Multi-Leaf Trio Lettuce 1 Count",NULL,"$3.99",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/769bc82f-acd2-435d-abec-96ab65423461/300x300.jpg","7f258754-6cff-4fb0-ba0a-ded0216bec87","None"
"Living Green Leaf Lettuce 1 Count",NULL,"$3.99",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/79d8f1e3-2a2c-4f27-b6e3-6da3a235f4bd/300x300.jpg","e9c36344-e88d-4d40-8493-aea05652241b","None"
"Iceberg Lettuce 1 Count",NULL,"$3.99",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/26e409a4-2fc4-4a44-82ea-60cddd4f1e82/300x300.jpg","dc2d95ca-c108-4be7-9834-8a7ec8f5e264","None"
"Living Lettuce Red Batavia 1 Count",NULL,"$3.99",NULL,"each",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/bc8e12e6-d15c-47e2-8669-ba1ddde75b26/300x300.jpg","2e600f29-7559-4a8d-b32e-9227e9a5b47f","None"
"Compliments Green Leaf Single Cut Lettuce 198 g",NULL,"$5.49",198.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/07da6bd3-9e72-4540-aa7f-1b731a63c7c0/300x300.jpg","0e650ed1-6f44-433f-b5a0-53592e4da133","Compliments"
"Compliments Simply Romaine Lettuce 284 g",NULL,"$4.49",284.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/861f8855-6187-47b6-a6bc-4a805efac9fd/300x300.jpg","d7b80729-30c5-4915-abd1-fd6f6827f0b8","Compliments"
"Compliments Harvest Romaine Lettuce 284 g",NULL,"$4.49",284.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/d73ce8f9-43d2-4774-a5be-116cf9030edf/300x300.jpg","379a25c5-d5ec-4ec0-bbdc-e80c6a46d743","Compliments"
"Compliments Romaine Hearts 510 g",NULL,"$6.99",510.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f1b5eedc-2b4c-44b9-b2dd-9153c555e13f/300x300.jpg","349f5710-6dc9-41b6-8193-054d0fff1022","Compliments"
"Kraft Smooth Peanut Butter 1 kg",NULL,"$7.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/0a232a8f-ea5e-4a2b-805e-d1c69b3c2572/300x300.jpg","9fcbd43a-fd19-4afd-93f3-ce90609615cc","Kraft"
"Kraft Peanut Butter Smooth 2 kg",NULL,"$10.99",2.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/d7498caf-7a45-4e06-a94f-528d7d514014/300x300.jpg","5b04d806-7389-4cfc-a7f7-8fe9af0da495","Kraft"
"Kraft All Natural Smooth Peanut Butter 750 g",NULL,"$7.99",750.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/fb155761-8a05-4465-a213-0a2cb729607c/300x300.jpg","2aecded2-5aef-4051-8da7-b43da9681e31","Kraft"
"Kraft Smooth Light Peanut Butter 1 kg",NULL,"$7.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/1f3c288c-1b56-4c05-9186-eba274fc07e3/300x300.jpg","d4d753c8-55d9-49f3-9be9-bec7fe9030a0","Kraft"
"Kraft Smooth Peanut Butter 500 g",NULL,"$5.49",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/425a8d76-e46f-4b1f-b516-4bf633a815c3/300x300.jpg","6d1157d4-2916-4ab2-b092-200cc689f208","Kraft"
"Compliments Smooth Peanut Butter 1 kg",NULL,"$4.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/4df69b61-fdde-4d9f-895e-7e1ba2a8e11a/300x300.jpg","e3524307-95e9-432f-8ddb-560359d01a8f","Compliments"
"Kraft Crunchy Peanut Butter 1 kg",NULL,"$7.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f255bfc4-6d80-4679-b4cc-06276857d97e/300x300.jpg","1cb1c9f3-0543-4266-a991-d9a616c3bc0d","Kraft"
"Compliments Naturally Simple 100% Natural Smooth Peanut Butter 1 kg",NULL,"$4.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/fac912a6-665a-4f42-b115-106089ff11d4/300x300.jpg","0faf7b1a-f990-45f6-ae44-995a782e9cff","Compliments"
"Compliments Smooth Peanut Butter 500 g",NULL,"$4.19",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3f3d83c2-bf56-4a97-8dd9-4d2db7bf1322/300x300.jpg","da61a9c2-14b9-46d2-ae4e-fe9435501fa1","Compliments"
"JIF Creamy Peanut Butter 1 kg",NULL,"$6.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5ad4a3c8-065c-4c71-9e51-f7aae38f152f/300x300.jpg","108a847b-fd13-4bc1-856a-6b0e5f9ea1a2","JIF"
"Kraft Only Peanuts All Natural Peanut Butter Crunchy 750 g",NULL,"$7.99",750.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/39bb6e34-bc2d-4e07-8b87-fee638838439/300x300.jpg","78296f22-2c76-406e-8a1c-9a72484b3f49","Kraft"
"Nuts To You Organic Peanut Butter Smooth 500 g",NULL,"$7.79",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3d9a1ae5-be8d-4331-81b2-078c35c24f4a/300x300.jpg","2dc1770f-99c2-49ac-aeef-2812b8ecb3fc","Nuts To You"
"Kraft Only Peanuts All Natural Peanut Butter with Sea Salt 750 g",NULL,"$7.99",750.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/7877f5c1-2669-464a-a40d-c52146c3d357/300x300.jpg","b76e0210-d5bc-45ba-8595-cf69a294424b","Kraft"
"Adams Peanut Butter Creamy 500 g",NULL,"$4.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/ab0d9427-92fc-4aad-b339-a74230c7bf9d/300x300.jpg","e245590d-9eb3-46e8-ad81-0b35b2719548","Adams"
"Compliments Organic Peanut Butter Smooth 500 g",NULL,"$4.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/b31f72ec-16b1-479e-bf8c-1ba9485e3b14/300x300.jpg","ba15a0f5-84b3-41ce-a649-93100bd17eac","Compliments"
"Compliments Peanut Butter Crunchy 1 kg",NULL,"$4.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/eba07b40-6dfc-4597-b599-a7b47fce653a/300x300.jpg","9d753b3d-9937-4e4a-9698-1993d394c8f1","Compliments"
"Kraft Peanut Butter Crunchy 500 g",NULL,"$5.49",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/d9c6ee2e-25d5-4195-bc43-f20c171699ec/300x300.jpg","32d950d0-1bc1-4323-a9a7-19d430ed50d7","Kraft"
"Compliments Smooth Light Peanut Butter 1 kg",NULL,"$4.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3c813c47-6d40-4959-9ba4-ea53d1a9a03e/300x300.jpg","701f678e-c7ac-46b8-8465-fc594989ef64","Compliments"
"Kraft Light Peanut Butter Smooth 500 g",NULL,"$5.49",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e340208d-494b-4647-82e5-43be5d0ba3a6/300x300.jpg","cf931d58-a3b3-4b24-8148-64b15f365667","Kraft"
"Jif Crunchy Peanut Butter 1 kg",NULL,"$6.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/5f2da24d-3db4-4b70-9c06-8626254e578b/300x300.jpg","7ecfe368-f9df-4ee4-9568-be49beaa0da3","Jif"
"Kraft Extra Creamy Peanut Butter 1 kg",NULL,"$7.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3b578e5b-60cc-45cc-b158-c7bd18234abf/300x300.jpg","ee397b27-0899-4030-89ac-e65feb0bc70d","Kraft"
"Nuts To You Nut Butter Organic Peanut Butter Crunchy 500 g",NULL,"$7.79",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e739eb34-6711-4879-8ddc-86b575deb07e/300x300.jpg","46d1a492-24da-4ad3-9984-c640d031479c","Nuts To You"
"Jif Gluten-Free Peanut Butter Creamy 500 g",NULL,"$4.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/1ce0fa61-d50e-48db-bff9-ea96117c05c2/300x300.jpg","b20bfff9-759f-49ba-9d32-5e67bf65c719","JIF"
"Kraft Peanut Butter Crunchy 2 kg",NULL,"$10.99",2.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f1a5f6d5-e66e-4a18-a820-9d95ec44ba91/300x300.jpg","8f9b27c5-af5f-455b-8964-875b5dd6fbe0","Kraft"
"Kraft Light Peanut Butter Smooth 2 kg",NULL,"$10.99",2.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/32a94dc7-0deb-4dad-a493-e7fb4ce27920/300x300.jpg","0f4285a7-7f68-4756-9f21-ce8e1e92b7b0","Kraft"
"Adams Peanut Butter Crunchy Dark Roast 500 g",NULL,"$4.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/027eef4b-4bba-4403-812b-2d1b34a5c9e9/300x300.jpg","53d803f7-f1a2-4487-9f53-4534381e1189","Adams"
"Adams Peanut Butter Natural & Crunchy 500 g",NULL,"$4.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/62302aed-b2bc-492b-a834-19e083121545/300x300.jpg","e61ecf92-26bb-48c5-95a6-b5a5dc446c86","Adams"
"Compliments Smooth Light Peanut Butter 500 g",NULL,"$4.19",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/69f99b7e-854c-4f18-b849-493d20046cfa/300x300.jpg","bfb05987-29ad-406e-84d4-9f69cd3cc2b4","Compliments"
"Jif Peanut Butter Dark Roast Creamy 1 kg",NULL,"$6.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/eda541ec-c0a2-420f-b428-d98ffd89f4ba/300x300.jpg","aa3e912b-97cd-482e-8be3-4b04e2205f88","Jif"
"Adams Regular Creamy Peanut Butter 1 kg",NULL,"$10.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/15683c04-03b7-4713-9fa4-98e4697d7ace/300x300.jpg","739fe5db-c95c-4cdd-b0ad-f6f14bc5ee3c","Adams"
"Kraft Peanut Butter Extra Roasted Flavour 1 kg",NULL,"$7.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/6353688d-3dc5-486c-ba4f-f2fa1c4c39e4/300x300.jpg","28166825-09b1-4ff2-b316-0e462d844c48","Kraft"
"Compliments Naturally Simple 100% Natural Smooth Peanut Butter 500 g",NULL,"$4.19",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3b9fc33c-7c84-43e0-ac4c-e72082f2a3d1/300x300.jpg","bbbd203d-abfe-4866-9bf9-b8275e23d795","Compliments"
"Compliments Crunchy Peanut Butter 500 g",NULL,"$4.19",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/4ecbe3f5-617a-4ba4-b5f3-b4253b3347c5/300x300.jpg","88b33b0b-6321-4274-958a-fd78f70ea237","Compliments"
"Natur Gluten-Free Creamy Peanut Butter All Natural 500 g",NULL,"$6.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/b30e1d49-88a3-4bba-8bcc-3c784c53ae27/300x300.jpg","69aa9fb6-dbc9-431e-a2ca-ff70fe609881","Natur"
"Compliments Peanut Butter Smooth 2 kg",NULL,"$11.49",2.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/73d67c34-27ae-4822-ac97-ec620ddca709/300x300.jpg","f94f3ceb-f38e-48b6-8302-c1a31bcd1bca","Compliments"
"Jif Peanut Butter Dark Roast Creamy 500 g",NULL,"$4.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/9ea9047b-6962-4767-b70b-b0627d96e94f/300x300.jpg","f7e3f546-41b2-421b-8bf1-53b6a7827106","Jif"
"Compliments Organic Peanut Butter Crunchy 500 g",NULL,"$4.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e49aee91-9b1c-454d-922f-3b3dbe738ae4/300x300.jpg","53f4cf4c-5351-465b-8551-b05fea548582","Compliments"
"Natur Gluten-Free Peanut Butter Crunchy All Natural 500 g",NULL,"$6.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/4b700780-e6c6-414d-b554-7a560bdf7948/300x300.jpg","6a8cadbb-c97c-4e37-a0d4-aa431a39972f","Natur"
"Adams Dark Roast Creamy Peanut Butter 500 g",NULL,"$4.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/9e1a8a9a-9f02-4a7e-9c12-ed3cf9c3fb82/300x300.jpg","a6b99959-23d8-49db-bf4f-2b6845e8312b","Adams"
"Adams Regular Crunchy Peanut Butter 1 kg",NULL,"$10.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e34babcb-e5cd-4533-b11b-6f01a63064ef/300x300.jpg","45abfc55-a6bd-4118-a7be-80cc10c49703","Adams"
"Compliments Light Smooth Peanut Butter 2 kg",NULL,"$11.49",2.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/4756ba13-628b-44b9-8a6e-298ce21ccb73/300x300.jpg","b6ec8306-2519-4828-99c9-09b96683c2e6","Compliments"
"Jif Creamy Peanut Butter Light 500 g",NULL,"$4.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/c0a27839-b191-41eb-bdd8-1c06e1c4ea16/300x300.jpg","a8ec1fa1-2241-4579-aa12-3e7a555217f1","Jif"
"Compliments Naturally Simple Peanut Butter Crunchy 100% Natural 500 g",NULL,"$4.19",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/3620b256-5735-4272-a8e6-b401833ee3df/300x300.jpg","0aecd07a-71d8-4a93-9094-e9a62f705e35","Compliments Naturally Simple"
"Jif Gluten-Free Peanut Butter Light Creamy 1 kg",NULL,"$6.99",1.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/afcdcfcb-31a4-4bad-8b50-d6bb815aab47/300x300.jpg","af1c695e-7af7-47c8-9803-2a96c6c7479a","Jif"
"Compliments Peanut Butter Crunchy 2 kg",NULL,"$11.49",2.0,"kg",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/8a19bec7-ca15-4158-b491-e6ce28730a69/300x300.jpg","2ac2fd55-e8fc-4f30-94e0-142873aeec08","Compliments"
"MaraNatha Organic Peanut Butter Creamy 500 g",NULL,"$5.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/e8270f66-ab16-48d2-bf64-39da9f2486f0/300x300.jpg","313216a0-678f-4d69-9fb9-1a547746c384","MaraNatha"
"Fatso Peanut Butter Crunchy Salted Caramel 500 g",NULL,"$8.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/f2cc5730-5e4b-4d32-ae8d-2da6f2afc536/300x300.jpg","5ddb13e3-bbb1-4606-b2c9-d1e9e078bbbc","Fatso"
"Fatso High Performance Peanut Butter Classic 500 g",NULL,"$8.99",500.0,"g",16,"https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/016d30ff-39e7-48f7-a6c8-81b01ab95dd4/300x300.jpg","1b613cbf-8a0b-408e-bf3f-363b1445079a","Fatso"
